round,client_id,participated,num_samples,update_norm_l2,update_norm_l1,update_norm_linf
26,1,1,1077,1.4054434299468994,1822.3780517578125,0.1034172847867012
26,10,1,4596,2.351226329803467,3583.144287109375,0.09892641007900238
26,11,1,1270,1.7914271354675293,2678.123779296875,0.09511268883943558
26,13,1,4750,1.7845124006271362,2509.02099609375,0.08640477061271667
26,14,1,248,0.9294151067733765,1159.546630859375,0.07653996348381042
26,2,1,4862,1.8512907028198242,2546.914306640625,0.09584745764732361
26,4,1,3713,2.3045027256011963,2952.936767578125,0.13764166831970215
26,6,1,1600,1.9570212364196777,2907.5966796875,0.06871850788593292
26,7,1,3271,1.959883451461792,2554.09228515625,0.1471402943134308
26,8,1,3825,1.8563477993011475,2715.48583984375,0.07768353074789047
26,9,1,6520,3.3271243572235107,5208.4306640625,0.07381793856620789
27,0,1,298,1.0182867050170898,1284.6031494140625,0.057345546782016754
27,1,1,1077,1.3561967611312866,1765.3548583984375,0.1096741259098053
27,10,1,4596,2.0749592781066895,3100.120361328125,0.09498713910579681
27,11,1,1270,1.7873175144195557,2691.0234375,0.07468909025192261
27,12,1,3437,1.7743488550186157,2396.084716796875,0.0761716216802597
27,14,1,248,0.7276224493980408,956.0369262695312,0.04183085262775421
27,15,1,4923,2.1868319511413574,2957.689697265625,0.06085275858640671
27,3,1,1743,2.0481412410736084,2778.150634765625,0.09933457523584366
27,4,1,3713,1.9231281280517578,2603.912109375,0.08102677762508392
27,6,1,1600,1.926851749420166,2923.006103515625,0.062226831912994385
27,7,1,3271,1.9244860410690308,2524.40576171875,0.11407837271690369
27,9,1,6520,3.357440233230591,5253.75048828125,0.08124592900276184
28,1,1,1077,1.8030821084976196,2450.1455078125,0.13142842054367065
28,10,1,4596,2.061415433883667,3092.33349609375,0.09172958135604858
28,11,1,1270,1.4578627347946167,2177.162841796875,0.06321662664413452
28,12,1,3437,2.1118404865264893,2895.79443359375,0.0780566856265068
28,14,1,248,0.9470959901809692,1321.2830810546875,0.04339885711669922
28,2,1,4862,1.9634116888046265,2718.871337890625,0.12283562868833542
28,3,1,1743,2.068545341491699,2784.30224609375,0.12262211740016937
28,4,1,3713,1.8593499660491943,2564.19287109375,0.08091017603874207
28,5,1,3867,1.4362449645996094,1956.458984375,0.07305340468883514
28,6,1,1600,2.067098379135132,3098.46142578125,0.07021334767341614
28,7,1,3271,2.558408498764038,3417.91162109375,0.1340998411178589
28,9,1,6520,2.942493200302124,4599.93896484375,0.06813257932662964
29,0,1,298,1.3958003520965576,1829.8775634765625,0.06432715058326721
29,1,1,1077,1.4906855821609497,1938.677734375,0.12968280911445618
29,11,1,1270,1.8150959014892578,2749.921142578125,0.07080347090959549
29,12,1,3437,1.799668312072754,2417.75830078125,0.06180742383003235
29,13,1,4750,2.206407070159912,3109.125244140625,0.1332763433456421
29,15,1,4923,2.4326648712158203,3310.241943359375,0.08433867245912552
29,2,1,4862,1.8656843900680542,2574.91357421875,0.10633011907339096
29,3,1,1743,1.9443943500518799,2702.3935546875,0.08729177713394165
29,4,1,3713,1.9033831357955933,2587.77392578125,0.061944544315338135
29,5,1,3867,1.3127692937850952,1823.1551513671875,0.05464227497577667
29,7,1,3271,2.5407233238220215,3401.783935546875,0.1411791741847992
29,8,1,3825,2.3294830322265625,3412.51025390625,0.10037795454263687
30,0,1,298,1.0396136045455933,1345.9442138671875,0.04048490151762962
30,1,1,1077,1.424342393875122,1881.0146484375,0.11454788595438004
30,10,1,4596,2.1352057456970215,3172.38134765625,0.08643175661563873
30,12,1,3437,2.1808433532714844,2962.207763671875,0.08781425654888153
30,13,1,4750,1.7859123945236206,2493.989501953125,0.09676090627908707
30,14,1,248,1.0793884992599487,1488.792724609375,0.06996864080429077
30,15,1,4923,1.8420382738113403,2462.83740234375,0.05737486481666565
30,2,1,4862,1.860331654548645,2591.6650390625,0.08584652841091156
30,5,1,3867,1.7742624282836914,2517.631103515625,0.06989546865224838
30,6,1,1600,2.826556444168091,4324.697265625,0.07440393418073654
30,7,1,3271,2.320422410964966,3104.091796875,0.1264503300189972
30,9,1,6520,2.5953426361083984,3930.071044921875,0.07725605368614197
31,0,1,298,1.0329207181930542,1338.1319580078125,0.0541384294629097
31,1,1,1077,1.4832935333251953,1992.943115234375,0.11101161688566208
31,10,1,4596,1.8341965675354004,2731.08935546875,0.0654430165886879
31,11,1,1270,1.9266396760940552,2915.53759765625,0.07936029136180878
31,12,1,3437,1.8621879816055298,2504.064697265625,0.0805196762084961
31,15,1,4923,2.094532012939453,2838.56396484375,0.06526235491037369
31,2,1,4862,1.8611818552017212,2609.47998046875,0.09646771848201752
31,3,1,1743,2.0215914249420166,2822.156982421875,0.08074509352445602
31,4,1,3713,3.5144522190093994,4570.19677734375,0.11669280380010605
31,5,1,3867,1.7339633703231812,2505.296630859375,0.062444932758808136
31,8,1,3825,2.023837089538574,2965.916748046875,0.07929953187704086
31,9,1,6520,3.057082176208496,4735.49853515625,0.06228703260421753
32,0,1,298,1.089791178703308,1443.4466552734375,0.050308577716350555
32,1,1,1077,1.4606959819793701,1917.3453369140625,0.11610257625579834
32,10,1,4596,2.123332977294922,3164.921142578125,0.06621165573596954
32,12,1,3437,2.54388689994812,3489.82177734375,0.07864706218242645
32,13,1,4750,1.807569146156311,2541.696533203125,0.09822696447372437
32,14,1,248,0.9696622490882874,1298.0621337890625,0.06081618368625641
32,2,1,4862,1.9261667728424072,2702.48388671875,0.0796595886349678
32,3,1,1743,2.7126665115356445,3853.627685546875,0.10302969813346863
32,5,1,3867,1.6109648942947388,2298.502197265625,0.06001061201095581
32,7,1,3271,1.9980946779251099,2618.423583984375,0.11405262351036072
32,8,1,3825,2.388808250427246,3512.48876953125,0.07479909807443619
32,9,1,6520,2.533968687057495,3825.177001953125,0.06094513088464737
33,1,1,1077,1.4128848314285278,1860.89892578125,0.11236976832151413
33,10,1,4596,1.8642311096191406,2766.824951171875,0.06729837507009506
33,12,1,3437,1.8820801973342896,2536.228515625,0.0661124438047409
33,13,1,4750,2.211190700531006,3169.326416015625,0.10558111220598221
33,15,1,4923,2.1481311321258545,2928.3212890625,0.059191182255744934
